StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex,AvgDistance,MinDistance
56507,78466,143337,, ,,,16.01801141,-32.69501918,45.47521601,8.01,4.721126147,G3V ,0.639,0.110343,0.000019
30571,41526,71227,, ,,,8.46915974,47.30230254,44.86316734,7.98,4.720550342,G0V ,0.639,0.110317,0
44389,60370,107692,, ,,,12.37907675,-39.17732244,25.62788314,6.7,4.656436325,G3IV/V ,0.639,0.10748,0.000007
1311,1813,1832,, ,,,0.38335588,22.37553791,40.51863857,7.57,4.531725777,F8 ,0.639,0.102014,0.000045
63764,88552,165504,, ,,,18.08122929,33.27279652,46.4037123,7.67,4.337236372,G0 ,0.639,0.093656,0.000002
20303,28428,40616,, ,,,6.00383875,4.83519391,53.50454789,7.46,3.818046507,G0 ,0.639,0.072241,0.000006
58406,81219,151043,, ,,,16.58925389,77.75519061,91.99632015,6.89,2.07114772,F8 ,0.639,0.015117,0.000003
85539,118010,224233,, ,,,23.93644728,59.76692008,49.97501249,7.67,4.176235443,G0 ,0.638,0.086882,0.000008
76412,105184,202628,,Gl 825.2 ,,,21.30752098,-43.33470265,23.78686965,6.75,4.868313537,G5V ,0.637,0.116959,0.000004
5867,8398,11112,,Gl 77 ,,,1.80562805,-41.49543661,45.12635379,7.14,3.86784878,G4V ,0.637,0.074238,0.000011
56355,78251,143007,, ,,,15.97663204,-23.90788418,47.98464491,8.96,5.554488573,G3V ,0.637,0.149401,0.000007
8763,12517,16931,, ,,,2.68507499,-51.44119114,46.70714619,8.55,5.203083336,G3V ,0.637,0.132451,0.000004
51522,71050,127024,, ,,,14.53025594,-64.28347838,43.74453193,8.21,5.00538113,G2V ,0.637,0.123227,0.000002
39872,53837,95521,, ,,,11.01398564,-49.0196911,33.11258278,7.59,4.990034715,G5V ,0.637,0.122521,0.000025
26668,36512,59711,, ,,,7.51110675,-15.99432149,36.5497076,7.73,4.915580465,G5V ,0.637,0.11911,0.000002
69449,96037,231683,, ,,,19.52716781,17.78323706,47.59638267,8.27,4.882130262,G2V ,0.637,0.117587,0.00002
40521,54728,97356,, ,,,11.20452421,-1.18680321,46.49000465,8.15,4.813202052,G5 ,0.637,0.114467,0.000023
60521,84121,155114,, ,,,17.19758173,-45.87409582,35.2858151,7.53,4.79199923,G3V ,0.637,0.113513,0.000035
27500,37563,62850,, ,,,7.71003434,-59.29781346,33.25573661,7.17,4.560667141,G2IV ,0.637,0.103275,0.000001
39041,52649,93277,, ,,,10.76610263,-16.73617387,49.95004995,7.97,4.477320366,G3V ,0.637,0.099652,0.000006
17235,24336,33866,, ,,,5.22362814,3.68704787,46.8164794,7.82,4.468006242,G2V ,0.637,0.099251,0.000014
10230,14592,19256,, ,,,3.14045287,57.01318092,31.64556962,6.64,4.138435413,G0 ,0.637,0.085308,0.000003
19269,27058,38277,, ,,,5.73821047,-10.01638315,39.3236335,7.11,4.136731801,G0 ,0.637,0.085236,0.000007
19349,27165,38007,, ,,,5.75827492,52.16150412,45.68296026,6.85,3.551228808,G0 ,0.637,0.061799,0.00001
9127,13036,17245,, ,,,2.79198729,44.27221537,578.0346821,6.45,-2.359769484,F5 ,0.637,0.130543,0.000026
2371,3367,3940,, ,,,0.71390747,64.29128139,2272.727273,7.28,-4.502736618,A1Ia ,0.637,0.269587,0.00003
16567,23437,32778,,Gl 186.1A,,,5.03808535,-56.08231511,22.25189141,7.02,5.28316534,G5V ,0.636,0.13625,0.000001
13476,19233,26491,1294,Gl 162.1 , ,,4.12258125,-64.22310952,23.19109462,6.38,4.553393761,G3V ,0.636,0.102957,0.000005
81634,112414,215456,8658,, ,,22.76884712,-48.97870481,38.63987635,6.63,3.69482136,F9V ,0.636,0.067361,0.000007
68752,95110,181199,, ,,,19.34845889,-33.05480177,38.58024691,9.91,6.978174986,G0 ,0.636,0.224432,0.000048
353,475,70,, ,,,0.09488884,58.31365552,47.55111745,8.22,4.834196363,G0 ,0.636,0.115414,0.000007
17709,25002,35041,, ,,,5.35360431,-14.15252018,37.18854593,7.68,4.827954011,G6V ,0.636,0.115132,0.00001
69724,96395,185414,, ,,,19.59878142,56.98438763,24.24830262,6.73,4.806593283,G0 ,0.636,0.11417,0.000001
64790,89912,168874,, ,,,18.34700804,27.53007321,29.42041777,6.99,4.646755823,G2IV ,0.636,0.107052,0.000017
84150,116033,221257,, ,,,23.51114142,-24.19614056,41.39072848,7.53,4.44548465,G3V ,0.636,0.09828,0.000059
52169,72043,129814,, ,,,14.7365938,18.46246786,41.89359028,7.52,4.409262095,G5V ,0.636,0.096727,0.000009
17241,24344,34327,, ,,,5.224403,-55.56865331,52.79831045,7.11,3.496899873,G2V ,0.636,0.059732,0.000002
202,276,225097,, ,,,0.05719411,20.66591788,64.30868167,7.49,3.448651967,G0 ,0.636,0.057918,0.000005
64472,89478,169925,, ,,,18.25957943,79.06489381,60.67961165,7.33,3.414786037,G0 ,0.636,0.056655,0.000017
41459,56085,99934,, ,,,11.49593148,-25.00197072,166.1129568,7.2,1.097982456,F8V ,0.636,0.000373,0.000005
8222,11767,8890,424,, 1Alp UMi,Polaris,2.52974312,89.26413805,132.2751323,1.97,-3.637391022,F7:Ib-IIv SB,0.636,0.212271,0.00003
2502,3583,4391,209,GJ 1021 , ,,0.76262055,-47.55217573,14.94321578,5.8,4.927779661,G5IV ,0.635,0.119666,0.000012
75265,103682,199960,8041,, 11 Aqr,,21.00939228,-4.72992404,26.45502646,6.21,4.097458999,G1V ,0.635,0.083611,0.00001
37294,50316,88986,4027,, 24 LMi,,10.27447893,28.68270332,32,6.46,3.934250108,G0V ,0.635,0.076924,0.000008
4335,6226,8036,385,, 42 Cet,,1.33008114,-0.5089949,120.9189843,5.87,0.457527548,A7V... ,0.635,0.004054,0.000002
81328,111977,215065,, ,,,22.68177696,66.52248607,29.36857562,7.46,5.120585581,G5 ,0.635,0.128577,0.000057
65473,90833,171607,, ,,,18.52997903,61.77890188,47.39336493,8.26,4.881412276,K0 ,0.635,0.117555,0.000024
39644,53509,94838,, ,,,10.94605986,-17.45189237,41.8760469,7.89,4.780171612,G3V ,0.635,0.112982,0.000017
63510,88194,164595,, ,,,18.01082994,29.57150083,28.92681516,7.07,4.763496898,G2V ,0.635,0.112234,0.000021
41054,55487,98764,, ,,,11.36383707,-24.18968544,48.03073967,8.12,4.712403626,G3V ,0.635,0.109954,0.000013
6123,8798,11505,, ,,,1.88508548,-1.32609412,37.65060241,7.43,4.551140353,G0 ,0.635,0.102858,0.000004
43856,59610,106252,, ,,,12.22485978,10.04231745,37.43916136,7.41,4.54336944,G0 ,0.635,0.102519,0.000015
50029,68792,123300,, ,,,14.08105073,58.86746059,47.75549188,7.58,4.184883387,G5 ,0.635,0.087243,0.000033
72642,100176,193410,, ,,,20.31957882,29.49906467,371.7472119,7.22,-0.6312386,F5 ,0.635,0.036812,0
10007,14286,18757,,NN 3194 A,,,3.06909697,61.70751562,22.86236854,6.62,4.824393894,G4V ,0.634,0.114972,0.000027
68420,94685,180583,7308,, ,,19.26652406,27.92630021,515.4639175,6.18,-2.38099135,F6Ib-II ,0.634,0.131855,0.000017
26402,36160,59100,, ,,,7.44940305,-34.31574864,38.2848392,8.17,5.254865863,G5V ,0.634,0.134903,0.000004
46818,64076,114216,, ,,,13.13150323,62.98310697,48.19277108,8.5,5.085090505,G0 ,0.634,0.126921,0.000003
65788,91253,171595,, ,,,18.61339815,-26.28933665,48.66180049,7.8,4.364059131,G3V ,0.634,0.094796,0.000011
8958,12780,17134,, ,,,2.73736351,-25.49551901,42.01680672,6.96,3.842884785,G3V ,0.634,0.073237,0.00002
12426,17747,23596,, ,,,3.80009245,40.53058407,51.97505198,7.25,3.671025339,F8 ,0.634,0.066428,0.000004
82942,114269,218379,, ,,,23.14344164,-63.87111045,57.14285714,7.22,3.435190243,G3V ,0.634,0.057415,0.000005
5150,7370,9616,, ,,,1.58281102,33.11818983,47.82400765,6.74,3.341770164,G0 ,0.634,0.05396,0.000005
26708,36557,59688,, ,,,7.52041601,2.1703622,66.4893617,7.28,3.166239181,G0 ,0.634,0.047638,0.000002
5489,7855,10211,, ,,,1.68351051,49.10395458,72.83321194,7.4,3.088352686,F8 ,0.634,0.044912,0.000014
40566,54795,97547,, ,,,11.21808273,-47.05522501,91.57509158,6.65,1.841113192,F8/G0IV ,0.634,0.010156,0.000007
48481,66495,118467,, ,,,13.63122953,-38.89665742,242.1307506,7.45,0.529750258,K0/K1III+.. ,0.634,0.002974,0.000004
7752,11098,14535,, ,,,2.38152733,57.2451547,2702.702703,7.48,-4.67899138,A2Ia ,0.634,0.281374,0.000213
45226,61597,110010,,Gl 479.1 ,,,12.62211668,79.21544589,35.79098067,6.96,4.191132009,G0 ,0.633,0.087504,0.000005
46160,63033,112164,4903,Wo 9423 , ,,12.91630729,-44.15140639,39.72983711,5.88,2.884416078,G2IV ,0.633,0.038054,0.000007
15399,21832,29587,, ,,,4.69330447,42.11948366,28.32058907,7.29,5.029488588,G2V ,0.633,0.124339,0.000001
64066,88945,166435,, ,,,18.15592589,29.95156418,25.23977789,6.84,4.829572356,G0 ,0.633,0.115205,0.000002
64042,88913,166301,, ,,,18.1496144,24.15807495,35.26093089,7.41,4.673531133,G0 ,0.633,0.108232,0.000027
45836,62527,111513,, ,,,12.81383451,61.37814013,37.99392097,7.36,4.461429425,G1V ,0.633,0.098968,0.000012
62364,86642,161163,, ,,,17.70370403,38.07041019,41.56275977,7.29,4.196478115,G0 ,0.633,0.087727,0.000014
2179,3086,3628,, ,,,0.65355763,3.13320203,45.89261129,7.34,4.031286151,G2V ,0.633,0.080885,0.000038
55123,76398,139324,, ,,,15.60355213,35.70557943,52.63157895,7.49,3.883768005,G5 ,0.633,0.07488,0.00001
12238,17486,24062,, ,,,3.74635111,-70.02641392,55.03577325,7.42,3.716774637,G0V ,0.633,0.068223,0.000002
15716,22263,30495,1532,Gl 177 , 58 Eri,,4.79339229,-16.93486728,13.31557923,5.49,4.868199685,G3V ,0.632,0.116954,0.000002
83499,115087,219709,,Wo 9819 ,,,23.31012151,-58.30597086,39.4788788,7.52,4.538175949,G2V ,0.632,0.102293,0.000031
285,394,225239,9107,NN 3002 , ,,0.08144852,34.65955259,36.79175865,6.11,3.281247262,G2V ,0.632,0.051753,0.000003
75429,103896,200297,, ,,,21.05154194,-19.32058937,47.03668862,8.55,5.187816301,G5V ,0.632,0.131731,0.000007
15081,21383,29161,, ,,,4.58932248,-4.73597041,37.80718336,7.88,4.992128382,G0 ,0.632,0.122617,0.000004
37954,51178,90494,, ,,,10.45299151,19.81383368,47.91566842,8.39,4.987612245,F8 ,0.632,0.122409,0.00001
39763,53688,95072,, ,,,10.985025,40.98354546,46.04051565,8.26,4.944299105,G5 ,0.632,0.120422,0.000017
29001,39506,66573,, ,,,8.07491267,9.26788722,29.51593861,7.26,4.909717008,G0 ,0.632,0.118843,0.000012
82678,113905,218168,, ,,,23.06721162,74.47733814,48.80429478,8.12,4.677709792,G5 ,0.632,0.108418,0.000017
62204,86419,160001,, ,,,17.65818688,-39.34423461,37.90750569,7.41,4.516373956,G3V ,0.632,0.101345,0
31219,42356,73226,, ,,,8.63571941,26.04942128,43.49717268,7.54,4.347694856,G5 ,0.632,0.094099,0
37435,50489,89441,, ,,,10.30971052,-35.76506644,47.34848485,7.62,4.243469569,G2V ,0.632,0.089697,0.000004
43424,58980,105031,, ,,,12.09288989,51.93119899,228.8329519,7.09,0.292407185,G8III compSB,0.632,0.007094,0.000001
7965,11391,14956,, ,,,2.4460266,57.67918262,1020.408163,7.2,-2.843869622,B2Ia ,0.632,0.160892,0.000011
58729,81681,150433,,Gl 634.1 ,,,16.68561951,-2.85619761,29.55082742,7.22,4.867151772,G0 ,0.631,0.116907,0.000017
15768,22336,30562,1536,, ,,4.81005621,-5.67343877,26.50410814,5.77,3.653434026,F8V ,0.631,0.065743,0
82665,113884,217924,, ,,,23.06405241,21.59840434,27.67017156,7.22,5.009940741,G0V ,0.631,0.123437,0.00001
25129,34511,54351,, ,,,7.15140343,15.42228551,43.89815628,8,4.787768599,G0 ,0.631,0.113323,0.000001
25716,35265,56124,, ,,,7.28599254,33.09247534,27.39726027,6.93,4.741464322,G0 ,0.631,0.111249,0.00003
15033,21317,28992,, ,,,4.57645797,15.50468788,43.12203536,7.9,4.726503743,G1V ,0.631,0.110582,0.000013
57478,79862,147044,, ,,,16.30164352,34.48292388,36.08805485,7.5,4.713182629,G0 ,0.631,0.109989,0.000013
12798,18261,24552,, ,,,3.90628359,1.2619042,45.18752824,7.97,4.69490707,G0 ,0.631,0.109178,0.000008
79588,109479,210902,, ,,,22.17882606,71.12842883,42.19409283,7.49,4.36374173,G0 ,0.631,0.094783,0.000011
53133,73440,133621,, ,,,15.00769585,71.76526079,33.70407819,6.64,4.001587732,G0 ,0.631,0.079668,0.000002
59432,82636,152792,, ,,,16.89228681,42.82564648,47.32607667,6.81,3.434497485,G0V ,0.631,0.057389,0.000018
17275,24397,33580,, ,,,5.2338005,51.43104183,59.66587112,7.19,3.311370071,F8 ,0.631,0.052848,0
1262,1732,1766,, ,,,0.36455532,-23.00769985,74.57121551,7.4,3.037143889,G1V ,0.631,0.04315,0.000009
48810,66974,119550,, ,,,13.72663589,14.3656262,60.42296073,6.92,3.013989991,G2V ,0.631,0.042362,0.000005
18340,25871,36215,, ,,,5.52298164,27.76914999,86.58008658,7.42,2.732909921,F8 ,0.631,0.033228,0.000001
56006,77708,141898,, ,,,15.86582874,-12.53754436,276.2430939,7.48,0.273542853,F5V ,0.631,0.007491,0
29845,40597,69479,, ,,,8.2884631,4.21915375,321.5434084,6.53,-1.006198055,G0 ,0.631,0.053999,0.000001
87389,0, ,,GJ 1275 ,,,22.85504587,29.66009848,20.70393375,15.52,13.93973565, DA9 ,0.63,0.67245,0.000094
17568,24813,34411,1729,Gl 197 , 15Lam Aur,,5.31891066,40.10066732,12.64542236,4.71,4.200333303,G0V ,0.63,0.087888,0.000015
48996,67246,120066,5183,, ,,13.78261731,6.35064241,30.61849357,6.33,3.900080902,G0V ,0.63,0.07554,0.000031
70803,97804,187929,7570,, 55Eta Aql,,19.8745455,1.00567827,359.7122302,3.87,-3.90977602,F6Ibv SB ,0.63,0.230207,0.000089
41306,55868,99505,, ,,,11.45090421,21.85269772,32.50975293,7.59,5.029931656,G5 ,0.63,0.124359,0.000001
38303,51625,91489,, ,,,10.5468661,-50.13591387,48.9955904,8.44,4.989215024,G2/G3V ,0.63,0.122483,0.000003
4943,7076,9279,, ,,,1.51972704,-9.31206378,45.1059991,8.15,4.878828466,G0 ,0.63,0.117437,0.000052
14916,21165,27757,, ,,,4.53761517,77.62428684,41.71881519,7.83,4.72834017,G5 ,0.63,0.110664,0.000002
28505,38862,65243,, ,,,7.95354229,-14.59154003,45.97701149,8,4.687296306,G3/G5V ,0.63,0.108842,0.000025
10907,15527,20782,, ,,,3.33426257,-28.85391344,36.02305476,7.36,4.577097309,G3V ,0.63,0.103993,0.000023
9975,14237,18900,, ,,,3.05986816,36.44211966,43.08487721,7.69,4.518375702,F8 ,0.63,0.101434,0.000002
30818,41844,71881,, ,,,8.53197495,50.61751642,40.74979625,7.44,4.389372792,G1V ,0.63,0.095875,0.000011
74322,102412,197482,, ,,,20.75325929,-35.16635195,128.0409731,6.8,1.263255169,G0V ,0.63,0.001541,0.000001
697,951,725,, ,,,0.1957628,57.27152515,869.5652174,7.06,-2.636510798,F5Ib-II ,0.63,0.147776,0
85447,117884,224055,, ,,,23.91169996,61.83890266,10000000,7.22,-7.78,B3Ia ,0.63,0.491412,0
67525,93509,177082,, ,,,19.04387811,14.56701386,26.10284521,6.88,4.79656076,G2V ,0.629,0.113717,0.000005
14510,20638,28187,, ,,,4.42325792,-35.67540877,41.59733777,7.79,4.694672317,G3IV/V ,0.629,0.109168,0
1423,1987,2057,, ,,,0.4190272,48.04745932,42.21190376,7.52,4.392825304,F8 ,0.629,0.096023,0.000032
5307,7599,10180,, ,,,1.63155387,-60.51154249,39.38558488,7.33,4.353313504,G1V ,0.629,0.094339,0.000005
21974,30486,44614,, ,,,6.40855466,38.56939367,44.86316734,7.59,4.330550342,G0 ,0.629,0.093373,0.000005
19978,27980,39833,, ,,,5.9172275,-0.50784823,46.70714619,7.65,4.303083336,G0III ,0.629,0.092207,0.000017
10488,14944,19475,, ,,,3.21086191,71.55575001,48.66180049,7.64,4.204059131,F8 ,0.629,0.088044,0.000009
34099,46046,82114,, ,,,9.39041878,-77.89137937,51.84033178,7.08,3.506661138,F8/G0V ,0.629,0.060103,0.000005
28415,38755,64704,, ,,,7.93411428,23.69307762,62.77463905,7.32,3.331078879,G0 ,0.629,0.053565,0.000026
7514,10774,14202,, ,,,2.31101682,34.48784759,131.7523057,7.48,1.881208879,G0IV comp ,0.629,0.010963,0.000003
68782,95149,181321,7330,Gl 755 , ,,19.35824991,-34.98322276,20.85505735,6.48,4.883943058,G1/G2V ,0.628,0.117668,0.000005
56024,77740,141937,, ,,,15.87152435,-18.43612342,33.45600535,7.25,4.627629575,G2/G3V ,0.628,0.106211,0.000011
8341,11923,15777,, ,,,2.56481635,49.5062372,47.61904762,7.77,4.381096474,G5 ,0.628,0.095523,0.000007
13174,18824,25535,, ,,,4.03421722,-34.48212185,52.21932115,6.73,3.140843892,G1/G2V ,0.628,0.046743,0.000002
27788,37942,62968,, ,,,7.77648815,4.13059806,537.6344086,7.49,-1.162435279,F5 ,0.628,0.061823,0.000015
25802,35377,56513,, ,,,7.30799043,27.25323579,35.47357219,8.02,5.270475379,G2V ,0.627,0.135647,0
56073,77810,142229,, ,,,15.88889468,4.25317413,40.51863857,8.08,5.041725777,G5 ,0.627,0.124906,0.000014
4464,6405,8262,, ,,,1.37153724,18.68271329,25.59508574,6.96,4.919217056,G3V ,0.627,0.119276,0.000004
24679,33932,49985,, ,,,7.04126829,79.16460184,47.89272031,8.31,4.908652472,G0 ,0.627,0.118795,0.000002
59248,82388,151798,, ,,,16.83477976,-12.38720302,41.40786749,7.95,4.864585675,G3V ,0.627,0.11679,0.000016
61104,84924,156643,, ,,,17.35541525,-51.1227041,39.00156006,7.79,4.834590104,G3V ,0.627,0.115432,0.000005
14391,20478,27905,, ,,,4.38892762,-25.39434745,40.16064257,7.82,4.800996735,G3V ,0.627,0.113918,0.000007
85076,117367,223238,, ,,,23.79783314,4.17555321,46.66355576,7.69,4.345110855,G2V ,0.627,0.093991,0.000013
75248,103654,199190,, ,,,21.00139926,-69.57874959,37.20238095,6.86,4.007146322,G5IV ,0.627,0.079894,0.000003
33956,45869,80536,, ,,,9.35293467,25.16356945,51.12474438,7.26,3.716844252,G0 ,0.627,0.068226,0.000002
68335,94570,179140,, ,,,19.24651762,-58.00670835,52.38344683,7.23,3.634029642,G2V ,0.627,0.064987,0.000002
51896,71631,129333,,Gl 559.1 ,,,14.65011055,64.29168401,33.9443313,7.54,4.886163713,F8 ,0.626,0.117771,0
21990,30503,45184,2318,NN 3394 , ,,6.4122193,-28.77981914,22.03613927,6.39,4.674322458,G2V ,0.626,0.108267,0.000023
29514,40155,68808,3232,, ,,8.19999201,-46.64436989,448.4304933,5.77,-2.488475685,F7p ,0.626,0.138518,0.000008
59491,82716,152293,6266,, ,,16.90748371,-42.4788755,10000000,5.84,-9.16,F5Ib-II ,0.626,0.586547,0.000336
40724,55013,97998,, ,,,11.26365287,-39.32396446,27.5558005,7.36,5.158934841,G5V ,0.626,0.130373,0.000001
71596,98839,190102,, ,,,20.07168856,-26.32935247,46.38218924,8.16,4.828243783,G3V ,0.626,0.115146,0.00001
20813,29074,41708,, ,,,6.13306866,27.42845793,44.52359751,8.02,4.77704876,G0V ,0.626,0.112841,0.000018
33120,44777,78317,, ,,,9.12589428,0.06317365,48.42615012,8.15,4.72460028,F8 ,0.626,0.110496,0.000022
43719,59417,105901,, ,,,12.18833978,-5.92582266,49.72650423,8.2,4.717060353,G0 ,0.626,0.11016,0.000008
73931,101905,196390,, ,,,20.65073641,-49.3314589,33.63605785,7.33,4.695974546,G3V ,0.626,0.109225,0.000006
33824,45705,80542,, ,,,9.31789807,-41.46822391,46.46840149,7.95,4.614211335,G2V ,0.626,0.10562,0.000003
498,682,377,, ,,,0.1404706,6.6168073,39.76143141,7.59,4.592689947,G2V ,0.626,0.104676,0.000042
71133,98222,188641,, ,,,19.96031838,-37.74514894,60.24096386,7.34,3.44054044,G2V ,0.626,0.057614,0.000002
23130,31956,47467,, ,,,6.67847837,40.16851352,76.86395081,7.17,2.741386483,F5 ,0.626,0.033491,0.000002
61093,84910,158063,, ,,,17.35290519,69.80063792,306.7484663,7.38,-0.053912,F8 ,0.626,0.015887,0.000004
85407,117830,223960,, ,,,23.89721854,60.85340647,1176.470588,6.92,-3.432905371,A0Ia comp ,0.626,0.198886,0.000021
57802,80337,147513,6094,Gl 620.1A, ,,16.4003431,-39.19298857,12.87166946,5.39,4.841825607,G3/G5V ,0.625,0.115758,0.00002
16882,23852,33021,1662,NN 3334 , 13 Ori,,5.12731011,9.47270928,28.29654782,6.17,3.911332726,G1IV ,0.625,0.075993,0.000018
76113,104788,202582,8133,, ,,21.22846104,64.40420824,41.39072848,6.38,3.29548465,G2IV+... ,0.625,0.052269,0.000005
57843,80399,147722,6105,, ,,16.41103504,-29.70446361,31.42677561,5.4,2.913500877,G0 ,0.625,0.039007,0.000003
38541,51966,91962,, ,,,10.61668681,-8.83976089,36.69724771,7.05,4.226832533,G0 ,0.625,0.088998,0.000006
4760,6815,8875,, ,,,1.46105954,5.35312049,71.22507123,7.01,2.746835539,G0V ,0.625,0.033662,0
36604,49374,87392,, ,,,10.07987339,5.0040236,125.7861635,7.35,1.851835643,G0 ,0.625,0.010368,0.000009
22940,31711,48189,2468,NN 3400 A, ,,6.63345123,-61.53356388,21.66847237,6.34,4.660858527,G1/G2V ,0.624,0.107673,0.000015
30539,41484,71148,3309,Gl 307.1 , ,,8.46022258,45.65384111,21.79123992,6.32,4.628590288,G5V ,0.624,0.106252,0.000032
24784,34065,53705,2667,Gl 264.1A, ,,7.06594454,-43.60898397,16.24959376,5.55,4.49578746,G3V... ,0.624,0.100453,0.000006
39788,53721,95128,4277,Gl 407 , 47 UMa,,10.99117105,40.43012281,14.07657658,5.05,4.307514764,G0V ,0.624,0.092396,0.000019
6905,9911,13043,,Wo 9073 A,,,2.12622736,-0.61658189,36.98224852,6.9,4.060033436,G2V ,0.624,0.082066,0.000011
44007,59827, ,, ,,,12.26848256,40.65967452,46.70714619,8.64,5.293083336,F8 ,0.624,0.136724,0.000002
10578,15062,20065,, ,,,3.23466627,18.30436667,40.78303426,8.12,5.067602329,G5 ,0.624,0.126107,0.000007
53957,74674, ,, ,,,15.26063631,33.32118941,36.21876132,7.8,5.005332033,G0Vvar ,0.624,0.123225,0.000002
490,669,361,, ,,,0.1378806,-14.82446576,27.63957988,7.04,4.832342813,G2/G3V ,0.624,0.11533,0.000002
48214,66115,117860,, ,,,13.55318182,-8.4434635,32.21649485,7.35,4.809608563,G0 ,0.624,0.114306,0.000011
19202,26974,37693,, ,,,5.72405897,52.48872616,30.28467595,7.14,4.733885345,G0 ,0.624,0.110911,0.000014
33011,44638,77599,, ,,,9.09613714,55.52898563,47.9616307,7.96,4.555530297,G0 ,0.624,0.103051,0.000004
39660,53537,94835,, ,,,10.9526821,21.80537901,49.45598417,7.94,4.468905756,G0 ,0.624,0.09929,0.000016
57891,80467,148941,, ,,,16.42477478,71.38465537,33.73819163,7.09,4.449390997,F8 ,0.624,0.098447,0.000012
9969,14230,18940,, ,,,3.0579402,23.06147114,33.76097232,7.09,4.447925271,G0 ,0.624,0.098385,0.00001
63833,88644,165476,, ,,,18.09787628,7.09090074,45.12635379,7.65,4.37784878,G5 ,0.624,0.095383,0.000003
70616,97557,187154,, ,,,19.82889445,-32.7638129,49.95004995,7.78,4.287320366,G2V ,0.624,0.091542,0.000051
55595,77084,141039,, ,,,15.73941174,52.98342391,42.12299916,7.36,4.237403573,G5 ,0.624,0.08944,0.000006
52291,72221,130145,, ,,,14.77098264,9.64738886,43.19654428,7.26,4.082754977,G2V ,0.624,0.083003,0.000015
63747,88531,164427,, ,,,18.07856179,-59.20944895,39.12363067,6.88,3.917804247,G4IV ,0.624,0.076257,0.000037
44883,61075,108956,, ,,,12.51758781,23.77301022,64.43298969,7.12,3.074458585,F8V ,0.624,0.044431,0.000002
77721,106913,205905,,Gl 836.1 ,,,21.65274963,-27.30636802,25.55583951,6.73,4.69254924,G2V ,0.623,0.109075,0.00001
53698,74273,134060,5632,, ,,15.17915817,-61.4222927,24.14875634,6.29,4.375526153,G3IV ,0.623,0.095284,0.000004
52051,71867,129413,, ,,,14.69939725,17.88542451,39.72983711,8.54,5.544416078,G0 ,0.623,0.148904,0.000016
34848,47007,82943,, ,,,9.58075963,-12.12912278,27.45744097,6.54,4.346699707,G0 ,0.623,0.094056,0.000006
69253,95772,183341,, ,,,19.47955385,11.02705223,44.70272687,7.45,4.19832992,G5 ,0.623,0.087805,0.000009
7373,10584,14044,, ,,,2.27103018,-9.82115255,46.44681839,6.91,3.575220149,G0 ,0.623,0.062717,0.000007
60333,83863,154931,, ,,,17.13928998,4.42498471,54.91488193,7.25,3.551549729,G0 ,0.623,0.061811,0.000011
43453,59021,105113,, ,,,12.10145809,-32.96075904,51.33470226,6.49,2.937944763,G0V ,0.623,0.039812,0.000003
44120,59993,106991,, ,,,12.3038181,-20.84048397,115.8748552,7.31,1.990053979,G1/G2V ,0.623,0.013283,0.000007
